,date,team,against,home,goalie,dec,SA,SV,TOI
364,2013-12-17,BUF,WPG,h,Ryan Miller,W,27,25,60:00
365,2013-12-17,WPG,BUF,@,Ondrej Pavelec,L,31,27,58:52
366,2013-12-19,BUF,BOS,h,Ryan Miller,W,36,34,60:00
367,2013-12-19,BOS,BUF,@,Chad Johnson,L,23,19,57:44
368,2013-12-23,BUF,PHX,h,Ryan Miller,W,37,36,63:47
369,2013-12-23,PHX,BUF,@,Mike Smith,O,32,30,63:41
370,2013-12-29,BUF,WSH,h,Ryan Miller,W,50,49,65:00
371,2013-12-29,WSH,BUF,@,Philipp Grubauer,O,17,16,65:00
372,2014-01-04,BUF,NJD,h,Ryan Miller,W,22,21,59:44
373,2014-01-04,NJD,BUF,@,Cory Schneider,L,22,20,58:55
374,2014-01-09,BUF,FLA,h,Jhonas Enroth,O,35,34,65:00
375,2014-01-09,FLA,BUF,@,Tim Thomas,W,24,23,65:00
376,2014-01-14,BUF,PHI,h,Jhonas Enroth,L,33,29,59:52
377,2014-01-14,PHI,BUF,@,Steve Mason,W,19,16,59:24
378,2014-01-18,BUF,CBJ,h,Ryan Miller,O,35,32,63:46
379,2014-01-18,CBJ,BUF,@,Sergei Bobrovsky,W,29,26,65:00
380,2014-01-21,BUF,FLA,h,Ryan Miller,L,22,18,58:38
381,2014-01-21,FLA,BUF,@,Tim Thomas,W,35,32,59:56
382,2014-01-23,BUF,CAR,h,Jhonas Enroth,L,32,28,58:49
383,2014-01-23,CAR,BUF,@,Anton Khudobin,W,29,26,59:43
384,2014-01-28,BUF,WSH,h,Jhonas Enroth,O,35,30,61:00
385,2014-01-28,WSH,BUF,@,Braden Holtby,W,27,23,61:00
386,2014-02-03,BUF,EDM,h,Jhonas Enroth,L,28,25,58:42
387,2014-02-03,EDM,BUF,@,Ilya Bryzgalov,W,44,42,59:59
388,2014-02-05,BUF,PIT,h,Ryan Miller,L,34,29,60:00
389,2014-02-05,PIT,BUF,@,Marc-Andre Fleury,W,25,24,60:00
390,2014-02-25,BUF,CAR,h,Ryan Miller,W,38,36,60:00
391,2014-02-25,CAR,BUF,@,Cam Ward,L,18,15,59:31
392,2014-02-26,BUF,BOS,h,Jhonas Enroth,W,33,29,60:02
393,2014-02-26,BOS,BUF,@,Chad Johnson,O,26,21,60:14
394,2014-02-28,BUF,SJS,h,Jhonas Enroth,W,38,36,59:58
395,2014-02-28,SJS,BUF,@,Antti Niemi,L,19,16,58:07
396,2014-03-09,BUF,CHI,h,Jhonas Enroth,L,31,29,58:24
397,2014-03-09,CHI,BUF,@,Corey Crawford,W,21,20,60:00
398,2014-03-11,BUF,NSH,h,Jhonas Enroth,L,23,20,59:27
399,2014-03-11,NSH,BUF,@,Carter Hutton,W,25,24,60:00
400,2014-03-16,BUF,MTL,h,Jhonas Enroth,L,22,20,36:09
401,2014-03-16,MTL,BUF,@,Dustin Tokarski,W,29,29,60:00
402,2014-03-29,BUF,TBL,h,Matt Hackett,O,33,29,61:53
403,2014-03-29,TBL,BUF,@,Ben Bishop,W,28,26,61:03
404,2014-04-01,BUF,NJD,h,Nathan Lieuwen,W,35,33,64:57
405,2014-04-01,NJD,BUF,@,Cory Schneider,O,27,25,64:45
406,2014-04-08,BUF,DET,h,Matt Hackett,L,36,33,59:00
407,2014-04-08,DET,BUF,@,Jimmy Howard,W,27,25,59:55
408,2014-04-13,BUF,NYI,h,Connor Knapp,O,25,22,64:56
409,2014-04-13,NYI,BUF,@,Anders Nilsson,W,39,36,65:00
410,2013-10-06,CGY,VAN,h,Joey MacDonald,O,28,23,61:53
411,2013-10-06,VAN,CGY,@,Eddie Lack,W,36,32,62:53
412,2013-10-09,CGY,MTL,h,Joey MacDonald,W,35,33,60:00
413,2013-10-09,MTL,CGY,@,Carey Price,L,25,22,58:42
414,2013-10-11,CGY,NJD,h,Joey MacDonald,W,21,19,60:00
415,2013-10-11,NJD,CGY,@,Martin Brodeur,L,29,26,58:18
416,2013-10-26,CGY,WSH,h,Karri Ramo,W,29,27,60:00
417,2013-10-26,WSH,CGY,@,Michal Neuvirth,\,19,17,47:10
418,2013-10-30,CGY,TOR,h,Karri Ramo,L,21,18,58:16
419,2013-10-30,TOR,CGY,@,Jonathan Bernier,W,43,41,60:00
420,2013-11-01,CGY,DET,h,Joey MacDonald,L,22,18,57:56
421,2013-11-01,DET,CGY,@,Jimmy Howard,W,25,22,59:56
422,2013-11-12,CGY,SJS,h,Reto Berra,O,35,32,61:13
423,2013-11-12,SJS,CGY,@,Alex Stalock,W,13,11,61:13
424,2013-11-14,CGY,DAL,h,Karri Ramo,\,15,12,31:28
425,2013-11-14,DAL,CGY,@,Kari Lehtonen,W,28,25,60:00
426,2013-11-16,CGY,EDM,h,Reto Berra,L,23,20,58:38
427,2013-11-16,EDM,CGY,@,Devan Dubnyk,W,35,33,60:00
428,2013-11-20,CGY,CBJ,h,Reto Berra,O,18,16,62:25
429,2013-11-20,CBJ,CGY,@,Sergei Bobrovsky,W,24,23,62:25
430,2013-11-22,CGY,FLA,h,Reto Berra,W,26,23,65:00
431,2013-11-22,FLA,CGY,@,Tim Thomas,O,24,21,64:55
432,2013-11-27,CGY,CHI,h,Reto Berra,L,30,27,59:55
433,2013-11-27,CHI,CGY,@,Antti Raanta,W,22,20,60:00
434,2013-12-04,CGY,PHX,h,Karri Ramo,W,30,29,59:56
435,2013-12-04,PHX,CGY,@,Thomas Greiss,L,18,14,60:00
436,2013-12-06,CGY,COL,h,Karri Ramo,L,25,22,59:03
437,2013-12-06,COL,CGY,@,Jean-Sebastien Giguere,W,28,26,59:58
438,2013-12-10,CGY,BOS,h,Reto Berra,L,24,22,58:19
439,2013-12-10,BOS,CGY,@,Tuukka Rask,W,27,26,60:00
440,2013-12-12,CGY,CAR,h,Karri Ramo,W,30,29,64:29
441,2013-12-12,CAR,CGY,@,Justin Peters,O,30,28,64:53
442,2013-12-23,CGY,STL,h,Reto Berra,W,35,32,63:17
443,2013-12-23,STL,CGY,@,Jaroslav Halak,O,29,26,65:00
444,2013-12-27,CGY,EDM,h,Reto Berra,L,27,26,58:37
445,2013-12-27,EDM,CGY,@,Devan Dubnyk,W,27,27,59:55
446,2013-12-29,CGY,VAN,h,Reto Berra,L,30,28,57:51
447,2013-12-29,VAN,CGY,@,Eddie Lack,W,18,18,60:00
448,2013-12-31,CGY,PHI,h,Reto Berra,L,20,17,57:01
449,2013-12-31,PHI,CGY,@,Ray Emery,W,24,23,60:00
450,2014-01-03,CGY,TBL,h,Karri Ramo,L,29,27,59:34
451,2014-01-03,TBL,CGY,@,Ben Bishop,W,19,19,60:00
452,2014-01-09,CGY,STL,h,Karri Ramo,L,29,24,59:40
453,2014-01-09,STL,CGY,@,Jaroslav Halak,W,33,33,60:00
454,2014-01-11,CGY,PIT,h,Reto Berra,L,26,24,58:38
455,2014-01-11,PIT,CGY,@,Marc-Andre Fleury,W,28,27,60:00
456,2014-01-16,CGY,WPG,h,Reto Berra,L,23,18,60:00
457,2014-01-16,WPG,CGY,@,Ondrej Pavelec,W,22,20,60:00
458,2014-01-22,CGY,PHX,h,Karri Ramo,W,32,30,60:00
459,2014-01-22,PHX,CGY,@,Mike Smith,L,26,23,58:31
460,2014-01-24,CGY,NSH,h,Reto Berra,W,13,12,38:59
461,2014-01-24,NSH,CGY,@,Devan Dubnyk,O,31,27,65:00
462,2014-01-28,CGY,CHI,h,Reto Berra,\,24,20,39:56
463,2014-01-28,CHI,CGY,@,Corey Crawford,O,14,13,32:01
464,2014-01-30,CGY,SJS,h,Karri Ramo,W,28,27,60:00
465,2014-01-30,SJS,CGY,@,Alex Stalock,L,29,26,59:05
466,2014-02-01,CGY,MIN,h,Reto Berra,W,17,14,44:53
467,2014-02-01,MIN,CGY,@,Darcy Kuemper,O,32,28,62:13
468,2014-02-27,CGY,LAK,h,Joni Ortio,L,24,22,58:07
469,2014-02-27,LAK,CGY,@,Jonathan Quick,W,25,25,60:00
470,2014-03-05,CGY,OTT,h,Joni Ortio,W,31,30,59:45
471,2014-03-05,OTT,CGY,@,Craig Anderson,L,28,24,60:00
472,2014-03-07,CGY,NYI,h,Joni Ortio,W,26,23,60:00
473,2014-03-07,NYI,CGY,@,Anders Nilsson,L,23,19,59:55
474,2014-03-10,CGY,LAK,h,Joni Ortio,L,23,20,58:32
475,2014-03-10,LAK,CGY,@,Martin Jones,W,26,24,60:00
476,2014-03-12,CGY,ANA,h,Joni Ortio,W,22,20,59:25
477,2014-03-12,ANA,CGY,@,Frederik Andersen,\,20,16,48:04
478,2014-03-18,CGY,BUF,h,Joni Ortio,W,14,13,60:00
479,2014-03-18,BUF,CGY,@,Nathan Lieuwen,L,26,23,59:40
480,2014-03-21,CGY,NSH,h,Joey MacDonald,L,9,7,30:26
481,2014-03-21,NSH,CGY,@,Pekka Rinne,\,18,14,33:31
482,2014-03-24,CGY,SJS,h,Karri Ramo,W,34,33,65:00
483,2014-03-24,SJS,CGY,@,Alex Stalock,O,27,26,64:53
484,2014-03-26,CGY,ANA,h,Karri Ramo,L,34,31,58:39
485,2014-03-26,ANA,CGY,@,Jonas Hiller,W,34,32,60:00
486,2014-03-28,CGY,NYR,h,Karri Ramo,W,41,38,60:00
487,2014-03-28,NYR,CGY,@,Henrik Lundqvist,L,28,24,58:54
488,2014-04-09,CGY,LAK,h,Karri Ramo,W,44,41,65:00
489,2014-04-09,LAK,CGY,@,Jonathan Quick,O,18,15,65:00
490,2014-04-11,CGY,WPG,h,Karri Ramo,L,26,22,58:47
491,2014-04-11,WPG,CGY,@,Michael Hutchinson,W,38,35,60:00
492,2013-10-04,CAR,DET,h,Cam Ward,O,38,35,63:13
493,2013-10-04,DET,CAR,@,Jimmy Howard,W,25,23,62:05
494,2013-10-06,CAR,PHI,h,Anton Khudobin,W,18,17,59:57
495,2013-10-06,PHI,CAR,@,Steve Mason,L,34,32,58:33
496,2013-10-11,CAR,LAK,h,Cam Ward,O,37,36,65:00
497,2013-10-11,LAK,CAR,@,Jonathan Quick,W,28,27,65:00
498,2013-10-13,CAR,PHX,h,Anton Khudobin,\,20,18,29:52
499,2013-10-13,PHX,CAR,@,Mike Smith,W,34,31,60:00
500,2013-10-15,CAR,CHI,h,Cam Ward,O,36,34,64:51
501,2013-10-15,CHI,CAR,@,Corey Crawford,W,34,32,64:41
502,2013-10-28,CAR,PIT,h,Justin Peters,L,29,26,58:33
503,2013-10-28,PIT,CAR,@,Marc-Andre Fleury,W,21,20,59:52
504,2013-11-01,CAR,TBL,h,Justin Peters,L,32,29,59:36
505,2013-11-01,TBL,CAR,@,Ben Bishop,W,31,31,60:00
506,2013-11-05,CAR,PHI,h,Justin Peters,W,29,28,62:03
507,2013-11-05,PHI,CAR,@,Steve Mason,O,38,36,62:40
508,2013-11-07,CAR,NYI,h,Justin Peters,W,21,21,60:00
509,2013-11-07,NYI,CAR,@,Kevin Poulin,L,24,23,58:42
510,2013-11-09,CAR,MIN,h,Justin Peters,O,30,28,64:19
511,2013-11-09,MIN,CAR,@,Josh Harding,W,29,27,65:00
512,2013-11-12,CAR,COL,h,Justin Peters,W,34,33,60:00
513,2013-11-12,COL,CAR,@,Semyon Varlamov,L,28,26,58:38
514,2013-11-15,CAR,ANA,h,Justin Peters,W,30,28,65:00
515,2013-11-15,ANA,CAR,@,Viktor Fasth,O,23,21,65:00
516,2013-11-18,CAR,BOS,h,Cam Ward,L,29,26,59:26
517,2013-11-18,BOS,CAR,@,Tuukka Rask,W,24,23,60:00
518,2013-11-24,CAR,OTT,h,Cam Ward,W,36,35,60:00
519,2013-11-24,OTT,CAR,@,Robin Lehner,L,36,33,59:29
520,2013-11-29,CAR,NJD,h,Cam Ward,L,31,26,60:00
521,2013-11-29,NJD,CAR,@,Cory Schneider,W,18,16,59:05
522,2013-12-01,CAR,VAN,h,Cam Ward,L,30,27,58:42
523,2013-12-01,VAN,CAR,@,Eddie Lack,W,31,29,60:00
524,2013-12-06,CAR,SJS,h,Cam Ward,W,25,22,60:00
525,2013-12-06,SJS,CAR,@,Alex Stalock,L,34,30,59:06
526,2013-12-20,CAR,WSH,h,Cam Ward,L,28,25,58:58
527,2013-12-20,WSH,CAR,@,Philipp Grubauer,W,41,39,60:00
528,2013-12-23,CAR,CBJ,h,Justin Peters,L,25,21,59:15
529,2013-12-23,CBJ,CAR,@,Mike McKenna,W,33,30,59:57
530,2013-12-27,CAR,PIT,h,Justin Peters,O,26,22,61:03
531,2013-12-27,PIT,CAR,@,Marc-Andre Fleury,W,34,31,61:03
532,2013-12-31,CAR,MTL,h,Cam Ward,W,25,21,63:12
533,2013-12-31,MTL,CAR,@,Carey Price,O,42,37,63:27
534,2014-01-05,CAR,NSH,h,Anton Khudobin,W,32,31,60:00
535,2014-01-05,NSH,CAR,@,Carter Hutton,L,25,23,58:42
536,2014-01-09,CAR,TOR,h,Anton Khudobin,W,26,25,60:00
537,2014-01-09,TOR,CAR,@,James Reimer,L,36,30,60:00
538,2014-01-13,CAR,CGY,h,Anton Khudobin,L,29,27,59:13
539,2014-01-13,CGY,CAR,@,Karri Ramo,W,23,23,59:57
540,2014-01-18,CAR,FLA,h,Anton Khudobin,W,39,37,60:00
541,2014-01-18,FLA,CAR,@,Tim Thomas,L,39,36,59:03
542,2014-01-19,CAR,TBL,h,Anton Khudobin,L,17,15,42:22
543,2014-01-19,TBL,CAR,@,Ben Bishop,W,51,48,60:00
544,2014-01-25,CAR,OTT,h,Anton Khudobin,W,26,23,60:00
545,2014-01-25,OTT,CAR,@,Robin Lehner,L,22,17,40:00
546,2014-01-27,CAR,CBJ,h,Anton Khudobin,W,24,22,60:00
547,2014-01-27,CBJ,CAR,@,Sergei Bobrovsky,L,35,32,59:10
548,2014-01-31,CAR,STL,h,Anton Khudobin,W,28,27,59:51
549,2014-01-31,STL,CAR,@,Jaroslav Halak,L,30,28,59:31
550,2014-02-04,CAR,WPG,h,Anton Khudobin,L,27,25,59:40
551,2014-02-04,WPG,CAR,@,Ondrej Pavelec,W,29,28,60:00
552,2014-02-07,CAR,FLA,h,Anton Khudobin,W,35,34,60:00
553,2014-02-07,FLA,CAR,@,Scott Clemmensen,\,18,17,35:24
554,2014-02-08,CAR,MTL,h,Anton Khudobin,L,23,20,59:50
555,2014-02-08,MTL,CAR,@,Carey Price,W,32,31,60:00
556,2014-03-07,CAR,NYR,h,Anton Khudobin,L,43,40,59:25
557,2014-03-07,NYR,CAR,@,Henrik Lundqvist,W,24,22,59:37
558,2014-03-11,CAR,NYR,h,Cam Ward,W,25,24,60:00
559,2014-03-11,NYR,CAR,@,Henrik Lundqvist,L,35,32,58:37
560,2014-03-13,CAR,BUF,h,Cam Ward,W,23,21,60:00
561,2014-03-13,BUF,CAR,@,Michal Neuvirth,L,54,51,58:38
562,2014-03-16,CAR,EDM,h,Anton Khudobin,L,33,31,58:44
563,2014-03-16,EDM,CAR,@,Ben Scrivens,W,30,29,60:00
564,2014-03-25,CAR,NYI,h,Anton Khudobin,L,23,21,52:32
565,2014-03-25,NYI,CAR,@,Anders Nilsson,W,28,24,60:00
566,2014-03-29,CAR,CBJ,h,Anton Khudobin,O,32,29,62:40
567,2014-03-29,CBJ,CAR,@,Curtis McElhinney,W,27,25,62:40
568,2014-04-03,CAR,DAL,h,Anton Khudobin,W,34,33,60:00
569,2014-04-03,DAL,CAR,@,Tim Thomas,\,16,15,28:51
570,2014-04-05,CAR,NJD,h,Anton Khudobin,L,22,20,58:47
571,2014-04-05,NJD,CAR,@,Cory Schneider,W,27,26,60:00
572,2014-04-10,CAR,WSH,h,Anton Khudobin,L,21,16,59:59
573,2014-04-10,WSH,CAR,@,Braden Holtby,W,38,36,60:00
574,2013-10-01,CHI,WSH,h,Corey Crawford,W,32,28,59:58
575,2013-10-01,WSH,CHI,@,Braden Holtby,L,34,29,59:15
576,2013-10-05,CHI,TBL,h,Corey Crawford,O,16,14,64:55
577,2013-10-05,TBL,CHI,@,Ben Bishop,W,39,37,64:45
578,2013-10-11,CHI,NYI,h,Nikolai Khabibulin,W,19,17,60:00
579,2013-10-11,NYI,CHI,@,Kevin Poulin,L,28,25,59:20
580,2013-10-12,CHI,BUF,h,Corey Crawford,W,29,28,59:55
581,2013-10-12,BUF,CHI,@,Ryan Miller,L,40,38,58:33
582,2013-10-17,CHI,STL,h,Corey Crawford,O,28,26,64:54
583,2013-10-17,STL,CHI,@,Jaroslav Halak,W,29,27,65:00
584,2013-10-19,CHI,TOR,h,Corey Crawford,W,20,19,59:55
585,2013-10-19,TOR,CHI,@,Jonathan Bernier,L,40,37,58:26
586,2013-10-26,CHI,MIN,h,Corey Crawford,L,25,20,58:22
587,2013-10-26,MIN,CHI,@,Niklas Backstrom,W,36,33,60:00
588,2013-10-29,CHI,OTT,h,Nikolai Khabibulin,\,22,18,31:14
589,2013-10-29,OTT,CHI,@,Craig Anderson,L,40,34,59:16
590,2013-11-03,CHI,CGY,h,Corey Crawford,O,30,27,61:32
591,2013-11-03,CGY,CHI,@,Reto Berra,W,44,42,61:32
592,2013-11-06,CHI,WPG,h,Corey Crawford,W,25,24,59:57
593,2013-11-06,WPG,CHI,@,Al Montoya,L,28,24,60:00
594,2013-11-10,CHI,EDM,h,Corey Crawford,W,23,19,60:00
595,2013-11-10,EDM,CHI,@,Devan Dubnyk,L,36,31,60:00
596,2013-11-14,CHI,PHX,h,Corey Crawford,W,30,26,65:00
597,2013-11-14,PHX,CHI,@,Mike Smith,O,52,48,65:00
598,2013-11-17,CHI,SJS,h,Corey Crawford,W,24,23,59:42
599,2013-11-17,SJS,CHI,@,Antti Niemi,L,27,22,60:00
600,2013-12-03,CHI,DAL,h,Corey Crawford,L,18,14,57:51
601,2013-12-03,DAL,CHI,@,Kari Lehtonen,W,50,47,60:00
602,2013-12-06,CHI,ANA,h,Antti Raanta,O,26,24,64:33
603,2013-12-06,ANA,CHI,@,Jonas Hiller,W,25,23,65:00
604,2013-12-08,CHI,FLA,h,Antti Raanta,W,31,29,46:15
605,2013-12-08,FLA,CHI,@,Scott Clemmensen,L,32,26,60:00
606,2013-12-11,CHI,PHI,h,Antti Raanta,W,30,28,59:41
607,2013-12-11,PHI,CHI,@,Ray Emery,L,18,12,41:05
608,2013-12-15,CHI,LAK,h,Antti Raanta,W,22,21,60:00
609,2013-12-15,LAK,CHI,@,Ben Scrivens,L,40,37,59:10
610,2013-12-20,CHI,VAN,h,Antti Raanta,O,24,22,65:00
611,2013-12-20,VAN,CHI,@,Eddie Lack,W,26,24,65:00
612,2013-12-23,CHI,NJD,h,Antti Raanta,W,12,10,60:00
613,2013-12-23,NJD,CHI,@,Cory Schneider,L,37,32,60:00
614,2013-12-27,CHI,COL,h,Antti Raanta,W,18,16,60:00
615,2013-12-27,COL,CHI,@,Jean-Sebastien Giguere,L,24,17,40:00
616,2013-12-30,CHI,LAK,h,Antti Raanta,W,26,26,60:00
617,2013-12-30,LAK,CHI,@,Martin Jones,L,30,29,59:24
618,2014-01-05,CHI,SJS,h,Corey Crawford,O,42,40,65:00
619,2014-01-05,SJS,CHI,@,Alex Stalock,W,35,33,65:00
620,2014-01-08,CHI,NYR,h,Corey Crawford,L,32,29,58:30
621,2014-01-08,NYR,CHI,@,Henrik Lundqvist,W,37,35,60:00
622,2014-01-12,CHI,EDM,h,Antti Raanta,W,20,18,59:47
623,2014-01-12,EDM,CHI,@,Devan Dubnyk,L,41,36,57:56
624,2014-01-14,CHI,COL,h,Corey Crawford,O,26,23,64:09
625,2014-01-14,COL,CHI,@,Semyon Varlamov,W,48,46,64:09
626,2014-01-17,CHI,ANA,h,Corey Crawford,W,21,19,59:47
627,2014-01-17,ANA,CHI,@,Jonas Hiller,L,34,31,59:18
628,2014-01-19,CHI,BOS,h,Corey Crawford,W,36,34,64:57
629,2014-01-19,BOS,CHI,@,Tuukka Rask,O,37,35,65:00
630,2014-01-26,CHI,WPG,h,Corey Crawford,L,20,18,59:27
631,2014-01-26,WPG,CHI,@,Al Montoya,W,35,34,60:00
632,2014-03-01,CHI,PIT,h,Corey Crawford,W,32,31,59:53
633,2014-03-01,PIT,CHI,@,Marc-Andre Fleury,L,40,35,60:00
634,2014-03-04,CHI,COL,h,Corey Crawford,L,20,17,58:46
635,2014-03-04,COL,CHI,@,Semyon Varlamov,W,38,36,60:00
636,2014-03-06,CHI,CBJ,h,Corey Crawford,W,23,22,59:55
637,2014-03-06,CBJ,CHI,@,Sergei Bobrovsky,L,18,14,32:29
638,2014-03-14,CHI,NSH,h,Corey Crawford,L,29,26,58:43
639,2014-03-14,NSH,CHI,@,Pekka Rinne,W,33,31,60:00
640,2014-03-16,CHI,DET,h,Corey Crawford,W,20,19,59:56
641,2014-03-16,DET,CHI,@,Jimmy Howard,L,30,26,60:00
642,2014-03-19,CHI,STL,h,Corey Crawford,W,23,23,59:59
643,2014-03-19,STL,CHI,@,Ryan Miller,L,27,23,47:58
644,2014-03-21,CHI,CAR,h,Corey Crawford,W,28,26,59:41
645,2014-03-21,CAR,CHI,@,Anton Khudobin,L,25,22,59:32
646,2014-03-23,CHI,NSH,h,Corey Crawford,L,17,15,57:46
647,2014-03-23,NSH,CHI,@,Pekka Rinne,W,29,29,60:00
648,2014-03-25,CHI,DAL,h,Corey Crawford,W,27,25,60:00
649,2014-03-25,DAL,CHI,@,Kari Lehtonen,L,41,38,59:46
650,2014-04-03,CHI,MIN,h,Corey Crawford,W,27,25,65:00
651,2014-04-03,MIN,CHI,@,Ilya Bryzgalov,O,26,24,65:00
652,2014-04-06,CHI,STL,h,Corey Crawford,W,23,21,60:00
653,2014-04-06,STL,CHI,@,Brian Elliott,L,34,31,58:36
654,2014-04-09,CHI,MTL,h,Corey Crawford,W,30,28,60:32
655,2014-04-09,MTL,CHI,@,Peter Budaj,O,28,25,60:41
656,2013-10-03,DAL,FLA,h,Kari Lehtonen,L,38,35,58:38
657,2013-10-03,FLA,DAL,@,Tim Thomas,W,27,25,60:00
658,2013-10-05,DAL,WSH,h,Kari Lehtonen,W,26,25,60:00
659,2013-10-05,WSH,DAL,@,Braden Holtby,L,21,19,58:42
660,2013-10-17,DAL,SJS,h,Dan Ellis,W,35,32,65:00
661,2013-10-17,SJS,DAL,@,Antti Niemi,O,31,28,65:00
662,2013-10-24,DAL,CGY,h,Kari Lehtonen,W,29,28,60:00
663,2013-10-24,CGY,DAL,@,Karri Ramo,L,34,29,59:32
664,2013-10-26,DAL,WPG,h,Kari Lehtonen,O,38,37,64:57
665,2013-10-26,WPG,DAL,@,Ondrej Pavelec,W,36,35,64:49
666,2013-11-01,DAL,COL,h,Kari Lehtonen,O,29,26,63:32
667,2013-11-01,COL,DAL,@,Semyon Varlamov,W,29,27,63:36
668,2013-11-09,DAL,CHI,h,Kari Lehtonen,L,30,26,59:46
669,2013-11-09,CHI,DAL,@,Corey Crawford,W,33,31,60:00
670,2013-11-21,DAL,NYR,h,Kari Lehtonen,L,27,24,58:25
671,2013-11-21,NYR,DAL,@,Henrik Lundqvist,W,43,41,60:00
672,2013-11-26,DAL,ANA,h,Dan Ellis,W,31,28,60:00
673,2013-11-26,ANA,DAL,@,Jonas Hiller,L,32,27,58:38
674,2013-11-29,DAL,CHI,h,Kari Lehtonen,O,26,25,65:00
675,2013-11-29,CHI,DAL,@,Corey Crawford,W,29,28,65:00
676,2013-12-01,DAL,EDM,h,Kari Lehtonen,O,32,30,64:25
677,2013-12-01,EDM,DAL,@,Ilya Bryzgalov,\,29,28,36:19
678,2013-12-07,DAL,PHI,h,Dan Ellis,W,28,27,60:00
679,2013-12-07,PHI,DAL,@,Steve Mason,L,26,22,40:00
680,2013-12-10,DAL,CHI,h,Dan Ellis,\,14,12,31:36
681,2013-12-10,CHI,DAL,@,Antti Raanta,W,29,27,59:43
682,2013-12-17,DAL,COL,h,Dan Ellis,W,27,25,59:47
683,2013-12-17,COL,DAL,@,Jean-Sebastien Giguere,L,28,25,58:35
684,2013-12-19,DAL,VAN,h,Kari Lehtonen,W,28,27,59:58
685,2013-12-19,VAN,DAL,@,Roberto Luongo,L,19,15,42:23
686,2013-12-27,DAL,NSH,h,Kari Lehtonen,W,34,33,60:00
687,2013-12-27,NSH,DAL,@,Carter Hutton,L,34,30,59:58
688,2013-12-29,DAL,STL,h,Kari Lehtonen,O,22,19,64:49
689,2013-12-29,STL,DAL,@,Brian Elliott,W,30,28,64:49
690,2013-12-31,DAL,LAK,h,Kari Lehtonen,W,25,23,59:58
691,2013-12-31,LAK,DAL,@,Ben Scrivens,L,32,29,58:59
692,2014-01-02,DAL,MTL,h,Kari Lehtonen,L,27,22,59:43
693,2014-01-02,MTL,DAL,@,Carey Price,W,32,28,59:52
694,2014-01-04,DAL,DET,h,Kari Lehtonen,\,14,12,39:51
695,2014-01-04,DET,DAL,@,Jimmy Howard,W,45,44,60:00
696,2014-01-12,DAL,NYI,h,Dan Ellis,L,30,27,59:19
697,2014-01-12,NYI,DAL,@,Kevin Poulin,W,31,29,59:09
698,2014-01-14,DAL,EDM,h,Kari Lehtonen,W,33,31,60:00
699,2014-01-14,EDM,DAL,@,Ilya Bryzgalov,L,29,25,57:39
700,2014-01-16,DAL,BOS,h,Kari Lehtonen,L,40,37,59:07
701,2014-01-16,BOS,DAL,@,Chad Johnson,W,34,32,60:00
702,2014-01-21,DAL,MIN,h,Kari Lehtonen,W,18,18,59:58
703,2014-01-21,MIN,DAL,@,Darcy Kuemper,L,36,32,59:56
704,2014-01-23,DAL,TOR,h,Kari Lehtonen,W,25,24,60:00
705,2014-01-23,TOR,DAL,@,James Reimer,\,15,11,33:24
706,2014-01-25,DAL,PIT,h,Kari Lehtonen,W,24,24,60:00
707,2014-01-25,PIT,DAL,@,Marc-Andre Fleury,L,28,25,60:00
708,2014-01-27,DAL,COL,h,Kari Lehtonen,L,21,17,58:58
709,2014-01-27,COL,DAL,@,Semyon Varlamov,W,44,41,60:00
710,2014-01-30,DAL,NJD,h,Kari Lehtonen,O,24,21,59:53
711,2014-01-30,NJD,DAL,@,Cory Schneider,W,16,14,60:40
712,2014-02-08,DAL,PHX,h,Kari Lehtonen,W,27,26,59:41
713,2014-02-08,PHX,DAL,@,Mike Smith,L,33,31,57:58
714,2014-02-27,DAL,CAR,h,Kari Lehtonen,W,30,29,59:19
715,2014-02-27,CAR,DAL,@,Anton Khudobin,L,33,30,59:25
716,2014-03-01,DAL,TBL,h,Kari Lehtonen,L,21,17,57:47
717,2014-03-01,TBL,DAL,@,Ben Bishop,W,41,39,60:00
718,2014-03-03,DAL,BUF,h,Kari Lehtonen,W,23,21,59:57
719,2014-03-03,BUF,DAL,@,Jhonas Enroth,L,39,36,59:45
720,2014-03-06,DAL,VAN,h,Kari Lehtonen,W,33,32,59:48
721,2014-03-06,VAN,DAL,@,Eddie Lack,L,17,12,40:00
722,2014-03-08,DAL,MIN,h,Kari Lehtonen,\,29,26,46:37
723,2014-03-08,MIN,DAL,@,Darcy Kuemper,L,38,34,58:34
724,2014-03-14,DAL,CGY,h,Tim Thomas,O,30,27,65:00
725,2014-03-14,CGY,DAL,@,Joey MacDonald,W,25,22,65:00
726,2014-03-22,DAL,OTT,h,Kari Lehtonen,W,27,26,60:00
727,2014-03-22,OTT,DAL,@,Robin Lehner,L,44,41,59:19
728,2014-03-24,DAL,WPG,h,Kari Lehtonen,W,33,32,60:00
729,2014-03-24,WPG,DAL,@,Al Montoya,L,27,25,58:07
730,2014-03-28,DAL,NSH,h,Kari Lehtonen,W,28,25,60:00
731,2014-03-28,NSH,DAL,@,Pekka Rinne,L,29,22,60:00
732,2014-04-08,DAL,NSH,h,Kari Lehtonen,W,29,27,65:00
733,2014-04-08,NSH,DAL,@,Pekka Rinne,O,30,28,65:00
734,2014-04-09,DAL,CBJ,h,Tim Thomas,L,25,23,55:36
