,date,team,against,home,goalie,dec,SA,SV,TOI
366,2011-12-16,BUF,TOR,h,Ryan Miller,W,33,29,60:00
367,2011-12-16,TOR,BUF,@,James Reimer,L,29,24,58:44
368,2011-12-26,BUF,WSH,h,Ryan Miller,W,22,20,60:00
369,2011-12-26,WSH,BUF,@,Tomas Vokoun,\,17,16,47:08
370,2011-12-31,BUF,OTT,h,Jhonas Enroth,O,46,44,65:00
371,2011-12-31,OTT,BUF,@,Craig Anderson,W,28,26,65:00
372,2012-01-03,BUF,EDM,h,Ryan Miller,W,26,23,59:57
373,2012-01-03,EDM,BUF,@,Nikolai Khabibulin,L,33,29,58:48
374,2012-01-07,BUF,WPG,h,Jhonas Enroth,O,41,39,60:40
375,2012-01-07,WPG,BUF,@,Ondrej Pavelec,W,32,31,60:57
376,2012-01-13,BUF,TOR,h,Ryan Miller,W,26,24,60:00
377,2012-01-13,TOR,BUF,@,Jonas Gustavsson,L,25,22,58:57
378,2012-02-01,BUF,NYR,h,Ryan Miller,O,29,29,65:00
379,2012-02-01,NYR,BUF,@,Henrik Lundqvist,W,34,34,65:00
380,2012-02-08,BUF,BOS,h,Ryan Miller,W,36,36,60:00
381,2012-02-08,BOS,BUF,@,Tim Thomas,\,19,16,38:08
382,2012-02-10,BUF,DAL,h,Ryan Miller,W,26,24,64:29
383,2012-02-10,DAL,BUF,@,Kari Lehtonen,O,32,30,65:00
384,2012-02-11,BUF,TBL,h,Ryan Miller,L,28,26,58:40
385,2012-02-11,TBL,BUF,@,Mathieu Garon,W,27,26,60:00
386,2012-02-14,BUF,NJD,h,Ryan Miller,L,30,27,59:32
387,2012-02-14,NJD,BUF,@,Martin Brodeur,W,30,29,60:00
388,2012-02-17,BUF,MTL,h,Ryan Miller,O,19,16,64:59
389,2012-02-17,MTL,BUF,@,Carey Price,W,30,27,65:00
390,2012-02-19,BUF,PIT,h,Ryan Miller,W,26,24,59:53
391,2012-02-19,PIT,BUF,@,Marc-Andre Fleury,\,12,9,37:08
392,2012-02-21,BUF,NYI,h,Ryan Miller,W,31,30,60:00
393,2012-02-21,NYI,BUF,@,Kevin Poulin,L,37,35,59:05
394,2012-02-24,BUF,BOS,h,Ryan Miller,W,36,35,65:00
395,2012-02-24,BOS,BUF,@,Tuukka Rask,O,27,26,65:00
396,2012-03-07,BUF,CAR,h,Ryan Miller,W,24,22,60:56
397,2012-03-07,CAR,BUF,@,Cam Ward,O,42,39,60:56
398,2012-03-12,BUF,MTL,h,Ryan Miller,W,28,26,62:01
399,2012-03-12,MTL,BUF,@,Peter Budaj,O,36,33,60:40
400,2012-03-14,BUF,COL,h,Ryan Miller,O,42,38,65:00
401,2012-03-14,COL,BUF,@,Semyon Varlamov,W,24,20,63:27
402,2012-03-21,BUF,MTL,h,Ryan Miller,W,34,34,60:00
403,2012-03-21,MTL,BUF,@,Carey Price,L,31,28,58:08
404,2012-03-24,BUF,MIN,h,Ryan Miller,W,25,24,60:00
405,2012-03-24,MIN,BUF,@,Josh Harding,L,36,34,59:41
406,2012-03-30,BUF,PIT,h,Ryan Miller,L,33,29,59:14
407,2012-03-30,PIT,BUF,@,Brent Johnson,W,28,25,59:57
408,2012-04-03,BUF,TOR,h,Ryan Miller,W,25,20,63:12
409,2012-04-03,TOR,BUF,@,Ben Scrivens,O,45,39,63:29
410,2011-10-08,CGY,PIT,h,Miikka Kiprusoff,L,36,32,58:58
411,2011-10-08,PIT,CGY,@,Marc-Andre Fleury,W,20,17,59:58
412,2011-10-18,CGY,EDM,h,Miikka Kiprusoff,W,25,24,60:00
413,2011-10-18,EDM,CGY,@,Devan Dubnyk,L,28,26,59:01
414,2011-10-20,CGY,NYR,h,Henrik Karlsson,O,29,26,64:58
415,2011-10-20,NYR,CGY,@,Henrik Lundqvist,W,35,33,64:58
416,2011-10-22,CGY,NSH,h,Miikka Kiprusoff,L,14,12,58:29
417,2011-10-22,NSH,CGY,@,Pekka Rinne,W,33,33,60:00
418,2011-10-26,CGY,COL,h,Miikka Kiprusoff,W,36,34,60:00
419,2011-10-26,COL,CGY,@,Jean-Sebastien Giguere,L,34,31,59:00
420,2011-10-28,CGY,STL,h,Miikka Kiprusoff,W,29,28,60:00
421,2011-10-28,STL,CGY,@,Brian Elliott,L,17,15,59:08
422,2011-11-01,CGY,VAN,h,Miikka Kiprusoff,L,18,13,39:55
423,2011-11-01,VAN,CGY,@,Roberto Luongo,W,29,28,60:00
424,2011-11-08,CGY,MIN,h,Miikka Kiprusoff,L,25,23,58:01
425,2011-11-08,MIN,CGY,@,Niklas Backstrom,W,41,41,59:58
426,2011-11-15,CGY,OTT,h,Miikka Kiprusoff,L,32,29,58:28
427,2011-11-15,OTT,CGY,@,Craig Anderson,W,39,38,60:00
428,2011-11-18,CGY,CHI,h,Miikka Kiprusoff,W,32,30,60:00
429,2011-11-18,CHI,CGY,@,Corey Crawford,L,26,21,60:00
430,2011-11-29,CGY,NSH,h,Miikka Kiprusoff,W,26,26,59:58
431,2011-11-29,NSH,CGY,@,Pekka Rinne,L,29,28,59:19
432,2011-12-01,CGY,CBJ,h,Miikka Kiprusoff,O,33,30,65:00
433,2011-12-01,CBJ,CGY,@,Curtis Sanford,W,35,32,64:32
434,2011-12-06,CGY,CAR,h,Miikka Kiprusoff,W,34,28,59:46
435,2011-12-06,CAR,CGY,@,Cam Ward,\,32,26,51:02
436,2011-12-08,CGY,COL,h,Miikka Kiprusoff,W,18,16,59:38
437,2011-12-08,COL,CGY,@,Jean-Sebastien Giguere,L,35,32,58:40
438,2011-12-10,CGY,EDM,h,Miikka Kiprusoff,W,21,21,60:00
439,2011-12-10,EDM,CGY,@,Devan Dubnyk,L,33,31,57:54
440,2011-12-20,CGY,MIN,h,Miikka Kiprusoff,W,30,29,59:41
441,2011-12-20,MIN,CGY,@,Josh Harding,L,30,28,58:57
442,2011-12-22,CGY,DET,h,Miikka Kiprusoff,W,31,29,60:00
443,2011-12-22,DET,CGY,@,Ty Conklin,L,27,24,58:55
444,2012-01-07,CGY,MIN,h,Miikka Kiprusoff,W,28,27,60:00
445,2012-01-07,MIN,CGY,@,Niklas Backstrom,L,36,33,58:06
446,2012-01-10,CGY,NJD,h,Miikka Kiprusoff,W,38,35,60:00
447,2012-01-10,NJD,CGY,@,Johan Hedberg,L,9,5,51:12
448,2012-01-12,CGY,ANA,h,Miikka Kiprusoff,W,23,23,61:51
449,2012-01-12,ANA,CGY,@,Jonas Hiller,O,19,18,61:51
450,2012-01-14,CGY,LAK,h,Miikka Kiprusoff,L,23,20,59:12
451,2012-01-14,LAK,CGY,@,Jonathan Quick,W,30,29,60:00
452,2012-01-24,CGY,SJS,h,Miikka Kiprusoff,L,27,26,58:31
453,2012-01-24,SJS,CGY,@,Antti Niemi,W,25,25,60:00
454,2012-01-31,CGY,DET,h,Miikka Kiprusoff,L,25,22,58:24
455,2012-01-31,DET,CGY,@,Jimmy Howard,W,29,28,60:00
456,2012-02-03,CGY,CHI,h,Miikka Kiprusoff,W,27,26,59:59
457,2012-02-03,CHI,CGY,@,Ray Emery,L,32,29,57:50
458,2012-02-11,CGY,VAN,h,Miikka Kiprusoff,W,31,29,65:00
459,2012-02-11,VAN,CGY,@,Roberto Luongo,O,18,16,65:00
460,2012-02-14,CGY,TOR,h,Miikka Kiprusoff,W,42,41,59:53
461,2012-02-14,TOR,CGY,@,Jonas Gustavsson,L,34,29,59:21
462,2012-02-21,CGY,EDM,h,Miikka Kiprusoff,L,34,29,40:00
463,2012-02-21,EDM,CGY,@,Devan Dubnyk,W,22,21,60:00
464,2012-02-23,CGY,PHX,h,Miikka Kiprusoff,O,29,26,65:00
465,2012-02-23,PHX,CGY,@,Mike Smith,W,24,21,65:00
466,2012-02-25,CGY,PHI,h,Miikka Kiprusoff,O,45,41,65:00
467,2012-02-25,PHI,CGY,@,Ilya Bryzgalov,W,21,17,64:36
468,2012-02-27,CGY,STL,h,Miikka Kiprusoff,L,24,21,58:03
469,2012-02-27,STL,CGY,@,Jaroslav Halak,W,21,20,60:00
470,2012-03-04,CGY,DAL,h,Miikka Kiprusoff,O,40,38,65:00
471,2012-03-04,DAL,CGY,@,Kari Lehtonen,W,38,36,65:00
472,2012-03-06,CGY,MTL,h,Miikka Kiprusoff,W,28,24,59:50
473,2012-03-06,MTL,CGY,@,Carey Price,L,34,29,58:31
474,2012-03-09,CGY,WPG,h,Miikka Kiprusoff,W,45,42,60:00
475,2012-03-09,WPG,CGY,@,Ondrej Pavelec,L,27,22,58:07
476,2012-03-13,CGY,SJS,h,Miikka Kiprusoff,W,31,29,64:20
477,2012-03-13,SJS,CGY,@,Antti Niemi,O,22,19,64:20
478,2012-03-15,CGY,PHX,h,Miikka Kiprusoff,W,28,27,59:21
479,2012-03-15,PHX,CGY,@,Mike Smith,L,19,15,60:00
480,2012-03-18,CGY,CBJ,h,Miikka Kiprusoff,O,18,17,64:54
481,2012-03-18,CBJ,CGY,@,Steve Mason,W,29,28,50:23
482,2012-03-26,CGY,DAL,h,Miikka Kiprusoff,W,39,35,59:52
483,2012-03-26,DAL,CGY,@,Kari Lehtonen,L,35,30,59:05
484,2012-03-28,CGY,LAK,h,Miikka Kiprusoff,L,29,27,58:34
485,2012-03-28,LAK,CGY,@,Jonathan Quick,W,19,19,60:00
486,2012-03-30,CGY,COL,h,Miikka Kiprusoff,L,23,20,58:11
487,2012-03-30,COL,CGY,@,Semyon Varlamov,W,39,38,59:54
488,2012-04-05,CGY,VAN,h,Miikka Kiprusoff,W,34,32,60:00
489,2012-04-05,VAN,CGY,@,Cory Schneider,L,28,25,58:41
490,2012-04-07,CGY,ANA,h,Henrik Karlsson,W,25,23,60:00
491,2012-04-07,ANA,CGY,@,Jonas Hiller,L,23,18,60:00
492,2011-10-07,CAR,TBL,h,Cam Ward,L,34,29,59:56
493,2011-10-07,TBL,CAR,@,Dwayne Roloson,W,33,32,60:00
494,2011-10-12,CAR,BOS,h,Cam Ward,W,28,26,59:52
495,2011-10-12,BOS,CAR,@,Tim Thomas,L,34,31,58:20
496,2011-10-25,CAR,OTT,h,Cam Ward,O,28,26,64:58
497,2011-10-25,OTT,CAR,@,Craig Anderson,W,34,32,65:00
498,2011-10-28,CAR,CHI,h,Cam Ward,W,30,30,60:00
499,2011-10-28,CHI,CAR,@,Corey Crawford,L,33,30,60:00
500,2011-11-01,CAR,TBL,h,Cam Ward,W,30,28,59:38
501,2011-11-01,TBL,CAR,@,Dwayne Roloson,L,31,27,59:01
502,2011-11-04,CAR,WSH,h,Cam Ward,L,32,27,60:00
503,2011-11-04,WSH,CAR,@,Michal Neuvirth,W,25,24,59:47
504,2011-11-06,CAR,DAL,h,Brian Boucher,\,13,12,36:12
505,2011-11-06,DAL,CAR,@,Kari Lehtonen,W,32,30,60:00
506,2011-11-12,CAR,PIT,h,Cam Ward,W,40,37,60:00
507,2011-11-12,PIT,CAR,@,Brent Johnson,L,26,21,58:31
508,2011-11-14,CAR,PHI,h,Brian Boucher,\,11,10,31:41
509,2011-11-14,PHI,CAR,@,Sergei Bobrovsky,W,20,17,59:53
510,2011-11-18,CAR,BUF,h,Brian Boucher,L,20,19,59:20
511,2011-11-18,BUF,CAR,@,Jhonas Enroth,W,34,34,60:00
512,2011-11-20,CAR,TOR,h,Cam Ward,W,25,23,60:00
513,2011-11-20,TOR,CAR,@,Ben Scrivens,L,41,38,58:54
514,2011-11-23,CAR,MTL,h,Cam Ward,O,34,31,65:00
515,2011-11-23,MTL,CAR,@,Carey Price,W,33,30,65:00
516,2011-11-25,CAR,WPG,h,Cam Ward,L,29,27,58:41
517,2011-11-25,WPG,CAR,@,Chris Mason,W,21,20,60:00
518,2011-11-29,CAR,FLA,h,Cam Ward,L,20,18,58:48
519,2011-11-29,FLA,CAR,@,Jose Theodore,W,27,26,60:00
520,2011-12-01,CAR,NYR,h,Cam Ward,L,27,22,58:13
521,2011-12-01,NYR,CAR,@,Martin Biron,W,31,28,59:49
522,2011-12-03,CAR,PIT,h,Brian Boucher,L,40,37,58:26
523,2011-12-03,PIT,CAR,@,Brent Johnson,W,32,30,60:00
524,2011-12-15,CAR,VAN,h,Cam Ward,W,36,33,59:44
525,2011-12-15,VAN,CAR,@,Cory Schneider,L,41,37,59:21
526,2011-12-21,CAR,PHX,h,Cam Ward,L,19,15,58:53
527,2011-12-21,PHX,CAR,@,Jason LaBarbera,W,37,34,60:00
528,2011-12-23,CAR,OTT,h,Cam Ward,W,23,22,61:36
529,2011-12-23,OTT,CAR,@,Craig Anderson,O,38,36,61:36
530,2011-12-26,CAR,NJD,h,Cam Ward,W,25,23,60:00
531,2011-12-26,NJD,CAR,@,Johan Hedberg,L,33,30,59:03
532,2011-12-29,CAR,TOR,h,Cam Ward,W,24,21,63:09
533,2011-12-29,TOR,CAR,@,James Reimer,O,34,30,62:57
534,2012-01-03,CAR,NYI,h,Cam Ward,O,36,33,65:00
535,2012-01-03,NYI,CAR,@,Evgeni Nabokov,W,40,37,64:54
536,2012-01-06,CAR,BUF,h,Cam Ward,W,33,31,60:00
537,2012-01-06,BUF,CAR,@,Ryan Miller,L,34,31,58:49
538,2012-01-10,CAR,PHI,h,Cam Ward,L,37,35,58:35
539,2012-01-10,PHI,CAR,@,Sergei Bobrovsky,W,36,35,60:00
540,2012-01-14,CAR,BOS,h,Cam Ward,W,35,33,60:00
541,2012-01-14,BOS,CAR,@,Tim Thomas,L,20,17,58:51
542,2012-01-20,CAR,WSH,h,Cam Ward,W,23,23,59:53
543,2012-01-20,WSH,CAR,@,Tomas Vokoun,L,33,30,59:46
544,2012-01-23,CAR,WPG,h,Cam Ward,W,30,29,60:00
545,2012-01-23,WPG,CAR,@,Chris Mason,L,16,14,58:36
546,2012-01-31,CAR,NYI,h,Cam Ward,L,24,21,58:56
547,2012-01-31,NYI,CAR,@,Kevin Poulin,W,23,21,59:33
548,2012-02-04,CAR,LAK,h,Cam Ward,W,25,24,60:00
549,2012-02-04,LAK,CAR,@,Jonathan Bernier,L,22,20,58:51
550,2012-02-17,CAR,SJS,h,Justin Peters,W,37,35,60:00
551,2012-02-17,SJS,CAR,@,Thomas Greiss,L,25,22,58:23
552,2012-02-20,CAR,WSH,h,Justin Peters,W,17,17,59:40
553,2012-02-20,WSH,CAR,@,Michal Neuvirth,\,33,30,54:49
554,2012-02-23,CAR,ANA,h,Justin Peters,O,37,35,65:00
555,2012-02-23,ANA,CAR,@,Jonas Hiller,W,32,30,65:00
556,2012-02-25,CAR,FLA,h,Justin Peters,O,44,42,65:00
557,2012-02-25,FLA,CAR,@,Jose Theodore,W,28,26,65:00
558,2012-02-28,CAR,NSH,h,Cam Ward,W,29,26,60:00
559,2012-02-28,NSH,CAR,@,Anders Lindback,L,33,29,58:48
560,2012-03-01,CAR,NYR,h,Cam Ward,L,25,22,57:32
561,2012-03-01,NYR,CAR,@,Martin Biron,W,23,21,59:52
562,2012-03-03,CAR,TBL,h,Cam Ward,O,23,19,62:41
563,2012-03-03,TBL,CAR,@,Mathieu Garon,W,28,25,62:27
564,2012-03-15,CAR,STL,h,Cam Ward,W,40,40,60:00
565,2012-03-15,STL,CAR,@,Brian Elliott,L,30,28,58:51
566,2012-03-21,CAR,FLA,h,Cam Ward,W,31,30,60:00
567,2012-03-21,FLA,CAR,@,Jose Theodore,L,39,36,58:45
568,2012-03-30,CAR,WPG,h,Cam Ward,O,35,31,59:56
569,2012-03-30,WPG,CAR,@,Chris Mason,W,33,30,60:16
570,2012-03-31,CAR,NJD,h,Brian Boucher,L,31,26,59:53
571,2012-03-31,NJD,CAR,@,Martin Brodeur,W,22,22,59:57
572,2012-04-05,CAR,MTL,h,Cam Ward,W,31,30,65:00
573,2012-04-05,MTL,CAR,@,Peter Budaj,O,29,28,64:56
574,2011-10-08,CHI,DAL,h,Corey Crawford,W,21,19,59:56
575,2011-10-08,DAL,CHI,@,Andrew Raycroft,L,30,26,58:48
576,2011-10-13,CHI,WPG,h,Ray Emery,W,30,27,60:00
577,2011-10-13,WPG,CHI,@,Ondrej Pavelec,L,32,28,58:32
578,2011-10-15,CHI,BOS,h,Corey Crawford,O,37,35,65:00
579,2011-10-15,BOS,CHI,@,Tim Thomas,W,29,27,65:00
580,2011-10-22,CHI,COL,h,Corey Crawford,O,24,20,64:55
581,2011-10-22,COL,CHI,@,Semyon Varlamov,W,38,34,65:00
582,2011-10-25,CHI,ANA,h,Corey Crawford,W,31,29,65:00
583,2011-10-25,ANA,CHI,@,Jonas Hiller,O,35,33,65:00
584,2011-10-29,CHI,CBJ,h,Ray Emery,W,29,27,60:00
585,2011-10-29,CBJ,CHI,@,Allen York,L,37,33,58:20
586,2011-10-31,CHI,NSH,h,Corey Crawford,W,28,24,61:52
587,2011-10-31,NSH,CHI,@,Pekka Rinne,O,35,30,62:18
588,2011-11-06,CHI,VAN,h,Corey Crawford,L,38,32,60:00
589,2011-11-06,VAN,CHI,@,Roberto Luongo,W,40,38,60:00
590,2011-11-11,CHI,CGY,h,Ray Emery,W,25,24,60:00
591,2011-11-11,CGY,CHI,@,Miikka Kiprusoff,L,30,27,58:49
592,2011-11-13,CHI,EDM,h,Corey Crawford,W,23,20,59:51
593,2011-11-13,EDM,CHI,@,Nikolai Khabibulin,L,34,29,59:48
594,2011-11-29,CHI,PHX,h,Corey Crawford,L,21,17,45:02
595,2011-11-29,PHX,CHI,@,Mike Smith,W,25,24,60:00
596,2011-12-02,CHI,NYI,h,Corey Crawford,W,41,37,64:55
597,2011-12-02,NYI,CHI,@,Al Montoya,O,36,32,65:00
598,2011-12-05,CHI,PHX,h,Ray Emery,O,11,11,43:22
599,2011-12-05,PHX,CHI,@,Mike Smith,W,35,32,65:00
600,2011-12-11,CHI,SJS,h,Ray Emery,W,37,35,64:15
601,2011-12-11,SJS,CHI,@,Antti Niemi,O,34,31,64:26
602,2011-12-16,CHI,ANA,h,Ray Emery,W,25,24,59:56
603,2011-12-16,ANA,CHI,@,Jonas Hiller,L,24,20,60:00
604,2011-12-18,CHI,CGY,h,Ray Emery,W,24,22,59:54
605,2011-12-18,CGY,CHI,@,Miikka Kiprusoff,L,25,21,58:21
606,2011-12-21,CHI,MTL,h,Corey Crawford,W,21,20,60:00
607,2011-12-21,MTL,CHI,@,Peter Budaj,L,27,23,59:25
608,2011-12-26,CHI,CBJ,h,Corey Crawford,W,38,37,59:26
609,2011-12-26,CBJ,CHI,@,Steve Mason,L,22,18,60:00
610,2011-12-28,CHI,LAK,h,Corey Crawford,L,38,36,57:51
611,2011-12-28,LAK,CHI,@,Jonathan Quick,W,38,38,60:00
612,2011-12-30,CHI,DET,h,Corey Crawford,W,28,26,59:59
613,2011-12-30,DET,CHI,@,Jimmy Howard,L,28,25,58:47
614,2012-01-02,CHI,EDM,h,Corey Crawford,L,30,26,58:38
615,2012-01-02,EDM,CHI,@,Devan Dubnyk,W,42,39,60:00
616,2012-01-06,CHI,COL,h,Corey Crawford,L,22,18,60:00
617,2012-01-06,COL,CHI,@,Semyon Varlamov,W,27,27,60:00
618,2012-01-08,CHI,DET,h,Corey Crawford,O,27,24,62:53
619,2012-01-08,DET,CHI,@,Ty Conklin,W,31,29,63:08
620,2012-01-10,CHI,CBJ,h,Corey Crawford,W,34,32,59:34
621,2012-01-10,CBJ,CHI,@,Curtis Sanford,L,24,20,59:46
622,2012-01-12,CHI,MIN,h,Ray Emery,W,23,21,60:00
623,2012-01-12,MIN,CHI,@,Josh Harding,L,21,17,36:27
624,2012-01-15,CHI,SJS,h,Corey Crawford,W,24,21,60:00
625,2012-01-15,SJS,CHI,@,Antti Niemi,L,40,36,58:53
626,2012-01-18,CHI,BUF,h,Corey Crawford,W,27,25,59:55
627,2012-01-18,BUF,CHI,@,Jhonas Enroth,L,35,29,60:00
628,2012-01-20,CHI,FLA,h,Ray Emery,W,19,18,60:00
629,2012-01-20,FLA,CHI,@,Jose Theodore,L,22,19,58:37
630,2012-01-24,CHI,NSH,h,Corey Crawford,L,25,23,59:48
631,2012-01-24,NSH,CHI,@,Pekka Rinne,W,25,24,60:00
632,2012-02-19,CHI,STL,h,Corey Crawford,W,30,29,60:00
633,2012-02-19,STL,CHI,@,Brian Elliott,L,26,24,59:46
634,2012-02-21,CHI,DET,h,Corey Crawford,W,32,31,60:00
635,2012-02-21,DET,CHI,@,Jimmy Howard,L,29,27,58:48
636,2012-02-23,CHI,DAL,h,Corey Crawford,L,25,22,58:25
637,2012-02-23,DAL,CHI,@,Richard Bachman,W,27,26,60:00
638,2012-02-29,CHI,TOR,h,Ray Emery,W,24,23,39:50
639,2012-02-29,TOR,CHI,@,Jonas Gustavsson,L,34,30,58:39
640,2012-03-09,CHI,NYR,h,Ray Emery,W,25,22,60:00
641,2012-03-09,NYR,CHI,@,Henrik Lundqvist,L,21,18,58:34
642,2012-03-11,CHI,LAK,h,Ray Emery,O,29,27,65:00
643,2012-03-11,LAK,CHI,@,Jonathan Quick,W,37,35,64:38
644,2012-03-13,CHI,STL,h,Corey Crawford,W,18,18,44:53
645,2012-03-13,STL,CHI,@,Jaroslav Halak,O,46,43,65:00
646,2012-03-18,CHI,WSH,h,Corey Crawford,W,18,16,60:00
647,2012-03-18,WSH,CHI,@,Michal Neuvirth,L,28,24,59:38
648,2012-03-21,CHI,VAN,h,Corey Crawford,W,24,23,62:42
649,2012-03-21,VAN,CHI,@,Roberto Luongo,O,37,35,62:42
650,2012-03-25,CHI,NSH,h,Corey Crawford,L,15,11,41:47
651,2012-03-25,NSH,CHI,@,Pekka Rinne,W,25,24,59:57
652,2012-03-29,CHI,STL,h,Corey Crawford,W,20,17,65:00
653,2012-03-29,STL,CHI,@,Jaroslav Halak,O,40,37,65:00
654,2012-04-01,CHI,MIN,h,Ray Emery,O,30,26,65:00
655,2012-04-01,MIN,CHI,@,Josh Harding,W,35,31,65:00
656,2011-10-07,DAL,CHI,h,Kari Lehtonen,W,38,37,59:34
657,2011-10-07,CHI,DAL,@,Corey Crawford,L,33,31,57:22
658,2011-10-10,DAL,PHX,h,Kari Lehtonen,W,41,40,64:34
659,2011-10-10,PHX,DAL,@,Mike Smith,O,25,24,64:39
660,2011-10-13,DAL,STL,h,Kari Lehtonen,W,38,36,59:55
661,2011-10-13,STL,DAL,@,Jaroslav Halak,L,24,21,59:03
662,2011-10-15,DAL,CBJ,h,Kari Lehtonen,W,15,13,60:00
663,2011-10-15,CBJ,DAL,@,Steve Mason,L,33,29,59:50
664,2011-10-27,DAL,LAK,h,Kari Lehtonen,L,28,24,59:27
665,2011-10-27,LAK,DAL,@,Jonathan Quick,W,33,30,59:58
666,2011-10-29,DAL,NJD,h,Kari Lehtonen,W,32,31,60:00
667,2011-10-29,NJD,DAL,@,Johan Hedberg,L,22,20,58:32
668,2011-11-04,DAL,COL,h,Kari Lehtonen,W,40,34,63:55
669,2011-11-04,COL,DAL,@,Semyon Varlamov,O,29,22,63:55
670,2011-11-15,DAL,FLA,h,Kari Lehtonen,L,30,24,60:00
671,2011-11-15,FLA,DAL,@,Scott Clemmensen,W,25,25,60:00
672,2011-11-19,DAL,SJS,h,Andrew Raycroft,L,38,34,60:00
673,2011-11-19,SJS,DAL,@,Antti Niemi,W,31,30,59:44
674,2011-11-21,DAL,EDM,h,Kari Lehtonen,W,18,17,60:00
675,2011-11-21,EDM,DAL,@,Nikolai Khabibulin,L,34,31,58:05
676,2011-11-23,DAL,LAK,h,Kari Lehtonen,W,24,22,62:15
677,2011-11-23,LAK,DAL,@,Jonathan Quick,O,38,35,62:30
678,2011-11-25,DAL,TOR,h,Kari Lehtonen,O,23,20,65:00
679,2011-11-25,TOR,DAL,@,Jonas Gustavsson,W,29,26,64:58
680,2011-12-01,DAL,OTT,h,Andrew Raycroft,W,35,33,60:00
681,2011-12-01,OTT,DAL,@,Craig Anderson,L,32,29,58:47
682,2011-12-03,DAL,NYI,h,Andrew Raycroft,L,27,22,58:45
683,2011-12-03,NYI,DAL,@,Rick DiPietro,W,21,17,40:00
684,2011-12-19,DAL,ANA,h,Richard Bachman,W,28,25,59:56
685,2011-12-19,ANA,DAL,@,Jonas Hiller,L,33,28,59:40
686,2011-12-21,DAL,PHI,h,Richard Bachman,L,30,26,60:00
687,2011-12-21,PHI,DAL,@,Sergei Bobrovsky,W,31,30,59:57
688,2011-12-23,DAL,NSH,h,Richard Bachman,W,37,34,59:12
689,2011-12-23,NSH,DAL,@,Anders Lindback,L,21,19,46:58
690,2011-12-29,DAL,CBJ,h,Kari Lehtonen,L,28,25,58:21
691,2011-12-29,CBJ,DAL,@,Steve Mason,W,37,36,60:00
692,2011-12-31,DAL,BOS,h,Kari Lehtonen,W,20,18,60:00
693,2011-12-31,BOS,DAL,@,Tim Thomas,L,27,23,58:15
694,2012-01-03,DAL,DET,h,Kari Lehtonen,L,31,26,58:47
695,2012-01-03,DET,DAL,@,Jimmy Howard,W,29,25,60:00
696,2012-01-07,DAL,EDM,h,Richard Bachman,W,26,25,60:00
697,2012-01-07,EDM,DAL,@,Nikolai Khabibulin,L,33,30,58:59
698,2012-01-14,DAL,COL,h,Kari Lehtonen,L,23,21,58:30
699,2012-01-14,COL,DAL,@,Jean-Sebastien Giguere,W,22,21,60:00
700,2012-01-17,DAL,DET,h,Richard Bachman,O,32,30,65:00
701,2012-01-17,DET,DAL,@,Ty Conklin,W,27,25,64:41
702,2012-01-20,DAL,TBL,h,Kari Lehtonen,L,22,20,59:09
703,2012-01-20,TBL,DAL,@,Mathieu Garon,W,28,27,60:00
704,2012-01-24,DAL,ANA,h,Kari Lehtonen,W,27,27,60:00
705,2012-01-24,ANA,DAL,@,Jonas Hiller,L,16,15,58:16
706,2012-02-04,DAL,MIN,h,Kari Lehtonen,W,34,33,64:46
707,2012-02-04,MIN,DAL,@,Niklas Backstrom,O,26,25,65:00
708,2012-02-07,DAL,PHX,h,Kari Lehtonen,L,24,20,60:00
709,2012-02-07,PHX,DAL,@,Mike Smith,W,29,28,60:00
710,2012-02-12,DAL,LAK,h,Kari Lehtonen,L,15,12,58:45
711,2012-02-12,LAK,DAL,@,Jonathan Quick,W,28,26,60:00
712,2012-02-16,DAL,CGY,h,Kari Lehtonen,W,27,25,62:01
713,2012-02-16,CGY,DAL,@,Miikka Kiprusoff,O,32,29,61:30
714,2012-02-19,DAL,NSH,h,Kari Lehtonen,L,21,18,58:35
715,2012-02-19,NSH,DAL,@,Pekka Rinne,W,24,22,59:43
716,2012-02-24,DAL,MIN,h,Kari Lehtonen,W,29,28,60:00
717,2012-02-24,MIN,DAL,@,Matt Hackett,\,10,10,35:05
718,2012-02-26,DAL,VAN,h,Kari Lehtonen,W,26,24,63:28
719,2012-02-26,VAN,DAL,@,Roberto Luongo,O,28,25,63:52
720,2012-02-29,DAL,PIT,h,Kari Lehtonen,O,29,26,63:55
721,2012-02-29,PIT,DAL,@,Marc-Andre Fleury,W,33,30,64:39
722,2012-03-08,DAL,SJS,h,Kari Lehtonen,W,48,45,64:47
723,2012-03-08,SJS,DAL,@,Antti Niemi,O,35,32,64:56
724,2012-03-10,DAL,ANA,h,Kari Lehtonen,W,21,21,59:54
725,2012-03-10,ANA,DAL,@,Jonas Hiller,L,22,21,59:47
726,2012-03-16,DAL,CHI,h,Kari Lehtonen,L,31,27,59:59
727,2012-03-16,CHI,DAL,@,Corey Crawford,W,22,21,60:00
728,2012-03-20,DAL,PHX,h,Kari Lehtonen,W,30,27,65:00
729,2012-03-20,PHX,DAL,@,Mike Smith,O,33,30,65:00
730,2012-03-22,DAL,VAN,h,Kari Lehtonen,L,28,26,58:47
731,2012-03-22,VAN,DAL,@,Cory Schneider,W,26,25,60:00
732,2012-03-24,DAL,CGY,h,Kari Lehtonen,W,36,35,60:00
733,2012-03-24,CGY,DAL,@,Miikka Kiprusoff,L,19,16,59:19
